Order_ID,Product_ID,Quantity,Discount_Percent,Revenue
2458,82,2,5,8200.4
2458,47,2,15,36985.2
2459,64,2,15,72826.3
2459,80,1,10,26157.6
2459,44,2,5,84439.8
2460,110,1,5,28127.6
2460,64,2,5,81394.1
2461,29,3,15,64140.15
2461,17,2,0,5724
2461,100,1,5,18956.3
2462,19,2,0,11000
2462,16,1,0,17090
2462,87,1,10,17165.7
2463,26,3,5,56364.45
2463,74,3,0,71853
2463,75,3,5,70090.05
2464,98,3,10,11958.3
2464,22,3,0,72966
2465,85,1,5,4742.4
2466,85,1,15,4243.2
2466,44,1,5,42219.9
2467,99,3,5,79700.25
2468,57,2,15,64877.1
2469,13,3,5,85924.65
2469,67,1,15,5485.05
2469,67,3,15,16455.15
2470,13,2,15,51253.3
2471,9,2,15,62452.9
2471,40,2,10,2755.8
2472,92,2,15,68515.1
2472,21,3,5,130960.35
2473,65,2,5,84092.1
2474,54,3,5,87782.85
2475,69,3,5,2231.55
2475,26,3,15,50431.35
2476,85,2,5,9484.8
2476,69,2,5,1487.7
2477,33,1,10,25467.3
2477,27,3,5,90849.45
2477,65,3,5,126138.15
2478,17,1,5,2718.9
2479,43,3,15,110817.9
2479,46,3,10,131368.5
2479,98,2,10,7972.2
2480,99,1,10,25168.5
2480,19,1,5,5225
2480,26,1,10,17799.3
2481,10,3,0,1998
2481,38,2,0,81346
2481,55,2,0,40706
2482,20,3,10,92658.6
2482,80,1,0,29064
2482,72,1,5,40088.1
2483,100,1,15,16960.9
2483,53,1,0,25704
2484,73,1,15,17961.35
2485,100,3,5,56868.9
2486,19,1,15,4675
2486,107,1,0,37437
2486,4,2,15,84243.5
2487,30,1,5,25668.05
2487,40,3,5,4363.35
2488,43,2,0,86916
2488,13,3,0,90447
2489,17,3,0,8586
2489,105,2,15,74084.3
2489,65,1,10,39833.1
2490,25,3,10,33706.8
2491,55,2,15,34600.1
2491,99,2,10,50337
2492,66,3,10,76979.7
2492,34,2,10,29412
2492,91,3,10,15130.8
2493,13,1,0,30149
2494,100,2,5,37912.6
2494,52,3,0,94713
2495,82,2,10,7768.8
2495,95,3,10,27205.2
2496,63,3,15,71435.7
2496,110,1,15,25166.8
2497,10,3,5,1898.1
2498,35,3,15,78282.45
2499,73,1,0,21131
2499,45,2,15,46109.1
2499,68,3,10,105610.5
2500,108,2,5,3454.2
2500,7,3,15,33399.9
2501,98,1,10,3986.1
2501,76,3,0,28455
2501,53,2,10,46267.2
2502,96,2,10,35391.6
2502,72,2,5,80176.2
2503,12,2,5,3659.4
2504,29,1,10,22637.7
2504,39,2,5,63767.8
2505,38,2,10,73211.4
2505,91,3,5,15971.4
2505,61,1,10,40957.2
2506,98,3,5,12622.65
2506,109,2,5,91566.7
2507,96,3,15,50138.1
2507,86,2,5,43947
2507,52,2,15,53670.7
2508,100,1,5,18956.3
2509,9,3,15,93679.35
2510,78,1,0,35673
2510,106,2,15,4489.7
2511,94,2,15,80969.3
2511,105,1,5,41400.05
2512,91,1,10,5043.6
2512,101,1,10,2370.6
2513,92,2,15,68515.1
2513,101,3,15,6716.7
2514,12,1,0,1926
2514,101,2,10,4741.2
2515,12,1,0,1926
2516,78,2,5,67778.7
2516,94,3,15,121453.95
2516,25,2,10,22471.2
2517,52,1,0,31571
2518,80,1,15,24704.4
2519,7,1,5,12443.1
2519,98,2,0,8858
2519,91,2,0,11208
2520,14,2,10,54759.6
2520,52,2,0,63142
2521,1,2,15,5584.5
2521,13,2,15,51253.3
2522,94,2,15,80969.3
2523,94,2,0,95258
2523,81,1,10,37824.3
2523,109,3,5,137350.05
2524,53,1,10,23133.6
2525,105,3,15,111126.45
2525,15,1,5,37241.9
2526,50,3,0,3963
2526,86,2,15,39321
2526,15,3,10,105845.4
2527,46,3,5,138666.75
2527,25,3,10,33706.8
2528,33,2,15,48104.9
2528,99,1,10,25168.5
2528,94,3,0,142887
2529,71,2,15,63668.4
2529,103,1,5,39595.05
2530,36,1,10,12534.3
2530,39,2,0,67124
2530,17,2,0,5724
2531,27,2,15,54190.9
2531,97,3,0,106902
2531,80,3,0,87192
2532,64,3,10,115665.3
2533,65,2,15,75240.3
2533,64,3,5,122091.15
2534,91,3,10,15130.8
2534,7,1,15,11133.3
2534,110,1,15,25166.8
2535,1,1,15,2792.25
2536,87,2,10,34331.4
2536,81,2,15,71445.9
2537,47,1,10,19580.4
2537,88,2,10,65728.8
2537,18,3,15,125924.1
2538,69,3,10,2114.1
2539,15,1,15,33321.7
2540,10,2,0,1332
2540,84,2,5,25955.9
2541,40,3,5,4363.35
2541,101,3,10,7111.8
2541,87,1,10,17165.7
2542,107,1,5,35565.15
2543,79,3,0,128082
2543,104,3,5,107211.3
2544,12,2,15,3274.2
2544,90,3,10,1711.8
2544,28,1,0,28101
2545,65,3,15,112860.45
2545,59,3,15,71667.75
2546,108,2,15,3090.6
2546,103,2,0,83358
2546,12,1,5,1829.7
2547,26,1,10,17799.3
2547,67,1,5,6130.35
2547,16,2,10,30762
2548,62,3,0,80607
2548,63,2,10,50425.2
2548,86,3,15,58981.5
2549,106,2,5,5017.9
2550,76,3,5,27032.25
2550,30,2,0,54038
2550,43,2,15,73878.6
2551,81,2,15,71445.9
2552,75,1,10,22133.7
2552,79,1,5,40559.3
2552,92,1,15,34257.55
2553,12,3,0,5778
2553,99,3,15,71310.75
2553,28,3,5,80087.85
2554,36,3,5,39691.95
2554,92,1,15,34257.55
2554,37,3,10,121672.8
2555,93,2,10,41580
2555,51,1,5,43449.2
2556,91,2,15,9526.8
2556,40,2,15,2602.7
2556,60,3,0,123012
2557,67,1,15,5485.05
2558,50,1,15,1122.85
2558,100,3,15,50882.7
2559,63,2,5,53226.6
2559,33,1,15,24052.45
2559,2,2,0,18786
2560,47,2,15,36985.2
2560,47,3,10,58741.2
2561,69,2,10,1409.4
2561,26,3,0,59331
2562,85,3,15,12729.6
2562,24,3,5,133211.85
2563,66,2,0,57022
2564,37,1,5,42810.8
2564,108,2,15,3090.6
2564,31,3,5,27274.5
2565,57,3,10,103040.1
2565,73,1,10,19017.9
2565,101,1,0,2634
2566,88,2,0,73032
2567,52,1,15,26835.35
2567,68,2,5,74318.5
2567,29,2,15,42760.1
2568,89,2,0,66080
2568,103,1,10,37511.1
2569,21,3,15,117175.05
2570,63,3,5,79839.9
2570,13,3,10,81402.3
2570,37,2,15,76608.8
2571,31,2,5,18183
2571,97,3,0,106902
2571,79,1,0,42694
2572,7,1,0,13098
2573,23,1,5,9765.05
2574,107,3,15,95464.35
2574,54,2,10,55441.8
2574,16,1,5,16235.5
2575,105,2,10,78442.2
2575,31,2,15,16269
2575,6,3,5,85796.4
2576,52,1,15,26835.35
2576,14,1,5,28900.9
2576,9,1,0,36737
2577,51,1,10,41162.4
2577,110,1,0,29608
2577,83,1,0,35792
2578,83,3,10,96638.4
2578,72,2,15,71736.6
2578,78,3,0,107019
2579,96,3,0,58986
2580,106,2,10,4753.8
2580,71,2,5,71158.8
2580,22,1,5,23105.9
2581,100,2,10,35917.2
2582,42,1,5,37565.85
2582,90,1,10,570.6
2582,62,2,15,45677.3
2583,75,2,15,41808.1
2583,100,2,0,39908
2584,106,2,5,5017.9
2585,100,2,5,37912.6
2586,22,1,5,23105.9
2587,89,3,0,99120
2587,54,2,15,52361.7
2588,32,3,15,123547.5
2588,75,2,5,46726.7
2589,104,3,10,101568.6
2589,21,1,5,43653.45
2590,40,2,0,3062
2591,48,3,10,56934.9
2592,13,3,15,76879.95
2593,49,1,15,13659.5
2594,67,3,10,17423.1
2595,26,1,5,18788.15
2596,110,2,5,56255.2
2596,35,1,10,27629.1
2596,65,2,0,88518
2597,54,3,15,78542.55
2597,36,3,5,39691.95
2598,94,1,10,42866.1
2598,42,1,5,37565.85
2599,18,3,10,133331.4
2599,48,3,15,53771.85
2600,108,2,15,3090.6
2600,104,2,5,71474.2
2601,37,2,0,90128
2602,83,1,0,35792
2603,54,2,0,61602
2604,47,2,5,41336.4
2605,15,2,10,70563.6
2605,11,2,15,43843
2606,43,2,5,82570.2
2607,34,1,5,15523
2607,58,3,10,86086.8
2608,5,2,10,7606.8
2608,21,2,15,78116.7
2609,62,2,10,48364.2
2609,44,2,15,75551.4
2610,6,3,15,76765.2
2611,8,3,10,36657.9
2611,108,1,15,1545.3
2612,11,2,15,43843
2612,47,2,5,41336.4
2612,21,2,10,82711.8
2613,61,1,15,38681.8
2613,108,3,0,5454
2613,10,1,15,566.1
2614,89,2,5,62776
2614,103,1,5,39595.05
2615,90,2,15,1077.8
2616,50,3,10,3566.7
2616,47,2,10,39160.8
2616,10,1,15,566.1
2617,104,2,5,71474.2
2617,78,3,10,96317.1
2617,81,3,0,126081
2618,98,1,5,4207.55
2618,7,1,5,12443.1
2618,38,1,15,34572.05
2619,7,2,10,23576.4
2620,55,3,10,54953.1
2620,43,2,0,86916
2621,50,1,10,1188.9
2621,74,3,15,61075.05
2622,30,3,10,72951.3
2622,48,2,10,37956.6
2623,61,1,10,40957.2
2624,77,1,10,6317.1
2625,51,1,15,38875.6
2625,108,1,5,1727.1
2625,82,1,5,4100.2
2626,92,2,0,80606
2627,58,1,5,30289.8
2627,63,3,10,75637.8
2627,89,2,0,66080
2628,20,2,5,65204.2
2628,94,2,5,90495.1
2629,50,3,5,3764.85
2629,87,1,15,16212.05
2629,60,2,5,77907.6
2630,22,3,15,62021.1
2630,42,2,0,79086
2631,62,2,5,51051.1
2632,98,1,10,3986.1
2632,32,2,10,87210
2632,53,1,0,25704
2633,22,1,10,21889.8
2633,97,1,15,30288.9
2633,42,2,5,75131.7
2634,34,2,10,29412
2634,51,1,0,45736
2634,6,2,10,54187.2
2635,27,3,5,90849.45
2635,79,3,15,108869.7
2635,72,2,10,75956.4
2636,77,2,15,11932.3
2636,97,2,15,60577.8
2636,39,3,5,95651.7
2637,40,3,10,4133.7
2638,13,2,5,57283.1
2639,37,2,10,81115.2
2640,36,3,15,35513.85
2640,76,2,10,17073
2641,58,2,10,57391.2
2642,108,1,10,1636.2
2642,42,3,5,112697.55
2643,16,1,10,15381
2643,99,2,0,55930
2644,64,2,5,81394.1
2644,55,3,15,51900.15
2644,15,3,0,117606
2645,58,1,10,28695.6
2645,40,3,10,4133.7
2645,32,1,5,46027.5
2646,58,3,15,81304.2
2647,106,3,10,7130.7
2647,90,2,0,1268
2647,76,1,0,9485
2648,106,1,10,2376.9
2648,107,3,0,112311
2649,11,3,0,77370
2650,22,3,5,69317.7
2650,89,3,10,89208
2651,48,1,15,17923.95
2651,45,2,15,46109.1
2652,31,1,0,9570
2653,105,2,15,74084.3
2654,102,1,0,33601
2654,40,2,15,2602.7
2654,74,2,5,45506.9
2655,55,1,0,20353
2656,28,2,5,53391.9
2657,80,1,15,24704.4
2658,107,3,10,101079.9
2659,84,3,5,38933.85
2659,22,2,0,48644
2660,49,3,5,45799.5
2660,14,1,10,27379.8
2661,51,1,0,45736
2661,46,2,5,92444.5
2662,79,3,15,108869.7
2663,33,2,0,56594
2663,69,2,15,1331.1
2663,71,2,0,74904
2664,25,1,5,11859.8
2664,107,2,10,67386.6
2664,89,3,10,89208
2665,74,2,0,47902
2665,44,2,15,75551.4
2665,39,2,10,60411.6
2666,79,1,5,40559.3
2667,41,1,15,32078.15
2668,101,1,5,2502.3
2668,35,1,10,27629.1
2668,19,1,10,4950
2669,108,2,10,3272.4
2669,75,1,10,22133.7
2670,108,3,5,5181.3
2670,16,2,15,29053
2670,54,1,5,29260.95
2671,57,2,15,64877.1
2671,25,3,15,31834.2
2671,110,2,15,50333.6
2672,99,2,0,55930
2672,7,3,0,39294
2673,29,1,10,22637.7
2674,45,1,10,24410.7
2674,62,2,10,48364.2
2675,35,2,10,55258.2
2676,35,3,10,82887.3
2676,89,3,10,89208
2676,2,3,15,23952.15
2677,83,1,15,30423.2
2677,97,3,15,90866.7
2678,74,3,5,68260.35
2679,76,2,15,16124.5
2679,101,2,0,5268
2679,37,1,0,45064
2680,98,3,10,11958.3
2681,20,1,15,29170.3
2681,46,2,5,92444.5
2682,62,1,15,22838.65
2682,73,2,0,42262
2682,7,2,0,26196
2683,6,2,5,57197.6
2683,7,3,15,33399.9
2683,66,2,15,48468.7
2684,52,2,10,56827.8
2684,43,2,5,82570.2
2684,90,2,10,1141.2
2685,39,2,0,67124
2685,22,2,15,41347.4
2685,53,1,0,25704
2686,101,1,10,2370.6
2687,69,1,15,665.55
2687,110,3,10,79941.6
2687,98,3,0,13287
2688,49,3,0,48210
2688,42,3,10,106766.1
2688,28,3,0,84303
2689,6,3,10,81280.8
2689,48,2,15,35847.9
2689,79,3,15,108869.7
2690,3,2,0,89162
2690,51,1,10,41162.4
2690,51,1,15,38875.6
2691,89,1,5,31388
2691,76,2,0,18970
2692,34,2,15,27778
2692,74,2,10,43111.8
2692,42,2,10,71177.4
2693,83,1,0,35792
2694,63,1,5,26613.3
2694,78,1,15,30322.05
2694,109,1,0,48193
2695,50,1,15,1122.85
2696,64,1,5,40697.05
2697,21,1,10,41355.9
2697,109,1,0,48193
2697,5,1,10,3803.4
2698,78,3,10,96317.1
2699,107,3,10,101079.9
2700,58,3,15,81304.2
2701,67,2,15,10970.1
2701,5,1,5,4014.7
2702,42,3,0,118629
2702,108,2,5,3454.2
2702,98,2,15,7529.3
2703,86,3,0,69390
2704,58,2,15,54202.8
2704,42,3,15,100834.65
2704,22,2,15,41347.4
2705,16,1,10,15381
2706,48,3,5,60097.95
2706,38,3,15,103716.15
2707,6,1,0,30104
2708,40,3,10,4133.7
2709,24,3,0,140223
2710,6,1,5,28598.8
2710,88,1,5,34690.2
2710,49,3,5,45799.5
2711,1,1,15,2792.25
2711,40,1,10,1377.9
2711,15,1,10,35281.8
2712,94,1,15,40484.65
2713,77,2,0,14038
2714,50,3,10,3566.7
2714,79,3,0,128082
2714,103,2,5,79190.1
2715,70,2,15,29539.2
2715,31,3,15,24403.5
2715,63,1,0,28014
2716,49,1,5,15266.5
2717,74,3,15,61075.05
2717,105,2,15,74084.3
2717,56,2,15,59500
2718,99,2,15,47540.5
2718,96,3,10,53087.4
2718,8,2,10,24438.6
2719,64,1,15,36413.15
2719,48,3,5,60097.95
2720,47,3,15,55477.8
2720,82,2,15,7337.2
2720,58,1,0,31884
2721,24,2,5,88807.9
2721,68,1,15,33247.75
2721,29,2,5,47790.7
2722,67,3,10,17423.1
2722,79,3,5,121677.9
2722,43,2,5,82570.2
2723,11,2,15,43843
2723,80,1,0,29064
2723,30,3,5,77004.15
2724,108,3,5,5181.3
2725,89,1,5,31388
2725,51,2,15,77751.2
2726,67,2,5,12260.7
2726,96,2,10,35391.6
2726,20,2,15,58340.6
2727,108,3,15,4635.9
2727,58,3,5,90869.4
2728,5,1,0,4226
2729,87,3,0,57219
2729,103,1,10,37511.1
2729,45,1,5,25766.85
2730,76,1,5,9010.75
2730,104,1,15,31975.3
2730,2,2,0,18786
2731,78,1,10,32105.7
2731,16,1,15,14526.5
2731,107,2,15,63642.9
2732,101,2,5,5004.6
2732,107,1,15,31821.45
2733,69,1,15,665.55
2733,98,1,15,3764.65
2733,68,1,10,35203.5
2734,74,2,5,45506.9
2735,42,1,5,37565.85
2736,23,1,5,9765.05
2737,46,3,10,131368.5
2737,40,2,15,2602.7
2738,78,3,10,96317.1
2739,77,3,5,20004.15
2739,88,3,10,98593.2
2739,66,1,15,24234.35
2740,76,3,15,24186.75
2740,22,3,5,69317.7
2741,55,2,15,34600.1
2742,17,1,10,2575.8
2742,53,1,5,24418.8
2743,29,3,15,64140.15
2743,28,1,10,25290.9
2743,42,3,0,118629
2744,12,3,10,5200.2
2744,109,3,0,144579
2744,92,3,0,120909
2745,102,3,5,95762.85
2745,86,2,15,39321
2746,42,3,10,106766.1
2746,92,1,5,38287.85
2747,17,2,0,5724
2748,77,3,5,20004.15
2748,65,2,0,88518
2749,86,2,5,43947
2750,28,2,15,47771.7
2750,33,3,10,76401.9
2751,99,1,10,25168.5
2751,22,1,10,21889.8
2751,35,3,0,92097
2752,74,2,5,45506.9
2752,68,3,5,111477.75
2753,57,1,5,36254.85
2754,102,1,10,30240.9
2754,69,3,10,2114.1
2755,106,2,5,5017.9
2755,46,1,5,46222.25
2755,105,2,15,74084.3
2756,68,1,5,37159.25
2756,54,3,15,78542.55
2757,36,1,15,11837.95
2757,40,1,10,1377.9
2758,98,3,15,11293.95
2758,17,1,15,2432.7
2758,29,1,15,21380.05
2759,79,1,15,36289.9
2760,60,1,10,36903.6
2761,106,1,15,2244.85
2762,25,3,0,37452
2763,36,1,15,11837.95
2763,5,3,10,11410.2
2763,70,2,10,31276.8
2764,94,2,5,90495.1
2764,35,2,5,58328.1
2765,30,1,10,24317.1
2765,94,1,5,45247.55
2765,66,1,0,28511
2766,102,1,15,28560.85
2767,10,1,15,566.1
2767,65,1,15,37620.15
2768,44,3,15,113327.1
2768,61,3,10,122871.6
2769,63,2,15,47623.8
2769,11,3,10,69633
2770,40,1,5,1454.45
2770,27,1,0,31877
2770,105,1,15,37042.15
2771,7,1,10,11788.2
2772,40,1,10,1377.9
2772,106,1,15,2244.85
2772,99,1,15,23770.25
2773,63,1,5,26613.3
2774,57,3,15,97315.65
2775,12,2,5,3659.4
2776,51,3,10,123487.2
2776,2,1,15,7984.05
2776,8,2,10,24438.6
2777,48,2,5,40065.3
2778,34,2,0,32680
2779,83,3,15,91269.6
2779,38,2,0,81346
2780,107,2,5,71130.3
2781,101,3,15,6716.7
2782,108,2,10,3272.4
2782,101,3,5,7506.9
2782,72,2,15,71736.6
2783,110,2,5,56255.2
2784,91,2,15,9526.8
2784,100,3,5,56868.9
2784,57,2,10,68693.4
2785,20,1,10,30886.2
2785,98,3,10,11958.3
2785,33,3,10,76401.9
2786,43,3,5,123855.3
2786,77,3,10,18951.3
2786,95,3,5,28716.6
2787,67,3,15,16455.15
2788,46,1,5,46222.25
2789,66,3,10,76979.7
2790,38,3,0,122019
2790,81,1,0,42027
2791,37,2,0,90128
2792,79,1,5,40559.3
2792,78,2,15,60644.1
2793,44,1,0,44442
2793,57,1,15,32438.55
2794,84,1,5,12977.95
2794,8,2,0,27154
2795,73,2,0,42262
2795,51,1,15,38875.6
2796,68,1,0,39115
2796,78,1,15,30322.05
2797,43,3,15,110817.9
2797,53,1,5,24418.8
2798,99,2,0,55930
2799,101,2,0,5268
2799,36,3,10,37602.9
2800,103,1,15,35427.15
2800,99,2,15,47540.5
2800,59,2,0,56210
2801,57,2,0,76326
2802,61,1,15,38681.8
2803,36,2,10,25068.6
2803,42,1,0,39543
2804,66,1,10,25659.9
2804,1,3,15,8376.75
2804,56,2,10,63000
2805,59,2,10,50589
2805,34,2,10,29412
2806,4,1,15,42121.75
2806,77,3,0,21057
2807,22,1,0,24322
2808,98,1,10,3986.1
2809,91,2,10,10087.2
2809,42,3,5,112697.55
2810,2,1,10,8453.7
2810,83,2,15,60846.4
2811,76,1,15,8062.25
2812,57,3,0,114489
2812,95,3,10,27205.2
2812,23,3,10,27753.3
2813,55,3,15,51900.15
2813,49,3,5,45799.5
2814,18,1,5,46912.9
2814,31,3,0,28710
2814,3,2,5,84703.9
2815,107,3,15,95464.35
2815,8,3,10,36657.9
2815,33,1,10,25467.3
2816,94,1,0,47629
2816,8,1,0,13577
2817,7,1,5,12443.1
2818,23,1,10,9251.1
2819,97,3,15,90866.7
2820,8,1,10,12219.3
2820,23,2,5,19530.1
2820,46,1,5,46222.25
2821,22,3,0,72966
2821,59,2,5,53399.5
2822,55,3,0,61059
2822,11,2,10,46422
2822,1,1,10,2956.5
2823,49,1,0,16070
2823,61,2,5,86465.2
2824,100,1,0,19954
2825,22,3,5,69317.7
2825,20,3,0,102954
2826,28,2,5,53391.9
2827,67,3,0,19359
2827,65,2,10,79666.2
2828,5,1,10,3803.4
2828,23,2,10,18502.2
2829,8,3,15,34621.35
2829,33,2,15,48104.9
2829,109,1,15,40964.05
2830,58,3,15,81304.2
2830,1,3,0,9855
2830,26,3,5,56364.45
2831,16,3,5,48706.5
2832,70,1,10,15638.4
2833,41,2,0,75478
2833,4,2,10,89199
2834,19,3,15,14025
2835,84,2,10,24589.8
2836,53,3,10,69400.8
2836,68,1,5,37159.25
2837,25,3,5,35579.4
2838,49,3,15,40978.5
2838,25,2,0,24968
2839,102,2,15,57121.7
2839,6,3,10,81280.8
2840,74,2,15,40716.7
2840,80,3,0,87192
2840,31,2,5,18183
2841,18,2,5,93825.8
2842,75,1,0,24593
2842,92,2,10,72545.4
2843,2,3,15,23952.15
2844,36,2,15,23675.9
2844,99,1,5,26566.75
2845,20,1,15,29170.3
2846,106,3,5,7526.85
2846,30,2,0,54038
2847,42,1,10,35588.7
2847,13,3,15,76879.95
2847,92,1,10,36272.7
2848,96,2,10,35391.6
2848,16,1,5,16235.5
2849,64,3,15,109239.45
2849,30,1,0,27019
2849,27,2,10,57378.6
2850,57,1,10,34346.7
2851,57,3,15,97315.65
2851,89,2,5,62776
2852,94,3,15,121453.95
2853,50,2,15,2245.7
2853,78,1,10,32105.7
2854,72,3,15,107604.9
2854,67,2,5,12260.7
2855,103,3,15,106281.45
2855,107,3,10,101079.9
2855,79,2,10,76849.2
2856,78,1,0,35673
2856,87,3,15,48636.15
2857,52,2,10,56827.8
2857,79,2,10,76849.2
2858,53,1,0,25704
2859,86,3,10,62451
2860,94,2,0,95258
2860,79,2,0,85388
2861,74,3,10,64667.7
2861,44,1,15,37775.7
2861,34,3,10,44118
2862,87,2,0,38146
2863,50,1,10,1188.9
2863,87,2,0,38146
2863,1,3,10,8869.5
2864,9,2,0,73474
2865,110,3,0,88824
2865,108,1,15,1545.3
2865,8,1,0,13577
2866,84,1,0,13661
2866,77,3,10,18951.3
2867,105,2,0,87158
2867,5,1,5,4014.7
2868,47,2,5,41336.4
2869,70,1,15,14769.6
2869,46,2,10,87579
2869,20,3,5,97806.3
2870,42,1,0,39543
2870,106,3,0,7923
2871,108,3,15,4635.9
2871,31,1,10,8613
2872,106,1,10,2376.9
2872,107,2,10,67386.6
2872,12,2,10,3466.8
2873,57,3,5,108764.55
2873,34,1,0,16340
2874,26,2,15,33620.9
2874,98,3,0,13287
2875,58,1,15,27101.4
2875,26,3,15,50431.35
2875,101,2,5,5004.6
2876,81,1,10,37824.3
2876,8,1,10,12219.3
2877,33,2,0,56594
2877,45,3,15,69163.65
2878,29,3,10,67913.1
2879,57,3,10,103040.1
2879,93,1,0,23100
2880,89,1,5,31388
2881,9,3,10,99189.9
2881,75,1,5,23363.35
2882,31,2,10,17226
2882,100,2,10,35917.2
2882,31,1,10,8613
2883,64,1,15,36413.15
2883,100,3,0,59862
2884,24,1,15,39729.85
2884,37,1,0,45064
2885,82,1,0,4316
2885,12,3,15,4911.3
2886,27,3,5,90849.45
2886,87,3,0,57219
2887,95,1,15,8564.6
2888,44,1,0,44442
2889,59,2,5,53399.5
2889,58,3,0,95652
2889,81,3,5,119776.95
2890,89,2,5,62776
2890,7,1,15,11133.3
2890,63,1,0,28014
2891,36,2,5,26461.3
2891,48,2,10,37956.6
2891,98,3,0,13287
2892,65,1,5,42046.05
2892,91,2,10,10087.2
2892,14,1,0,30422
2893,25,2,0,24968
2893,11,3,0,77370
2893,96,1,0,19662
2894,79,3,10,115273.8
2894,64,1,0,42839
2895,5,3,5,12044.1
2895,16,2,5,32471
2896,31,3,15,24403.5
2897,13,2,0,60298
2897,1,3,15,8376.75
2897,21,2,0,91902
2898,102,2,5,63841.9
2899,87,3,5,54358.05
2899,91,3,10,15130.8
2900,84,2,10,24589.8
2900,32,3,5,138082.5
2901,36,3,10,37602.9
2902,96,2,5,37357.8
2902,16,1,0,17090
2903,72,2,10,75956.4
2903,83,2,5,68004.8
2904,7,3,0,39294
2904,59,1,5,26699.75
2905,3,3,0,133743
2905,3,1,10,40122.9
2906,17,3,10,7727.4
2907,92,2,5,76575.7
2908,20,2,10,61772.4
2909,46,2,15,82713.5
2909,92,3,10,108818.1
2910,61,1,5,43232.6
2910,36,2,0,27854
2910,59,1,5,26699.75
2911,31,3,5,27274.5
2911,12,3,5,5489.1
2912,21,3,5,130960.35
2912,94,2,5,90495.1
2913,9,2,10,66126.6
2914,21,2,0,91902
2915,45,3,15,69163.65
2916,70,3,0,52128
2916,32,3,10,130815
2917,96,1,0,19662
2917,3,1,15,37893.85
2917,107,2,15,63642.9
2918,61,3,5,129697.8
2918,77,3,5,20004.15
2919,93,2,0,46200
2919,78,3,15,90966.15
2920,94,2,15,80969.3
2920,31,1,5,9091.5
2921,8,3,5,38694.45
2921,44,2,5,84439.8
2922,33,1,10,25467.3
2922,104,3,0,112854
2923,4,1,0,49555
2923,19,2,15,9350
2924,63,2,15,47623.8
2924,27,2,5,60566.3
2925,1,3,5,9362.25
2926,52,1,15,26835.35
2926,75,2,0,49186
2927,68,2,10,70407
2927,33,3,5,80646.45
2927,33,2,10,50934.6
2928,48,3,5,60097.95
2929,63,1,5,26613.3
2929,84,2,10,24589.8
2930,49,3,10,43389
2930,27,2,0,63754
2930,71,3,15,95502.6
2931,28,3,15,71657.55
2932,59,1,10,25294.5
2932,53,2,5,48837.6
2933,9,1,0,36737
2933,19,2,5,10450
2934,6,2,15,51176.8
2934,43,2,5,82570.2
2935,41,3,10,101895.3
2936,35,3,10,82887.3
2936,9,1,0,36737
2936,7,2,10,23576.4
2937,103,1,15,35427.15
2937,103,2,5,79190.1
2937,83,1,5,34002.4
2938,43,2,0,86916
2939,107,3,0,112311
2940,42,3,15,100834.65
2940,100,3,15,50882.7
2940,110,3,15,75500.4
2941,17,3,5,8156.7
2941,4,1,15,42121.75
2942,1,2,5,6241.5
2943,105,1,15,37042.15
2943,99,1,10,25168.5
2944,81,2,10,75648.6
2944,13,1,10,27134.1
2945,107,3,10,101079.9
2945,73,3,10,57053.7
2946,92,1,10,36272.7
2946,27,1,10,28689.3
2947,50,3,0,3963
2947,30,3,10,72951.3
2948,73,2,10,38035.8
2949,18,3,0,148146
2949,26,2,15,33620.9
2949,77,2,0,14038
2950,21,1,0,45951
2951,55,1,15,17300.05
2951,8,1,15,11540.45
2952,57,2,5,72509.7
2953,63,2,0,56028
2954,89,2,10,59472
2954,81,1,0,42027
2955,29,3,5,71686.05
2955,27,1,10,28689.3
2956,68,2,10,70407
2956,48,2,15,35847.9
2956,58,1,10,28695.6
2957,27,3,5,90849.45
2957,28,1,10,25290.9
2958,64,2,5,81394.1
2958,70,3,0,52128
2959,42,3,5,112697.55
2959,95,3,10,27205.2
2960,42,1,0,39543
2961,34,2,0,32680
2962,104,3,10,101568.6
2962,104,1,5,35737.1
2963,70,1,0,17376
2964,51,3,10,123487.2
2964,43,1,10,39112.2
2965,2,1,0,9393
2965,70,1,0,17376
2965,83,1,5,34002.4
2966,68,3,0,117345
2966,90,1,10,570.6
2967,1,1,10,2956.5
2967,47,1,5,20668.2
2968,16,2,5,32471
2968,89,3,0,99120
2968,35,1,15,26094.15
2969,68,1,0,39115
2970,48,2,0,42174
2970,94,2,5,90495.1
2971,94,1,15,40484.65
2972,44,3,0,133326
2972,100,2,0,39908
2973,98,3,5,12622.65
2973,110,2,15,50333.6
2974,32,3,5,138082.5
2974,77,3,5,20004.15
2975,109,1,0,48193
2975,6,1,15,25588.4
2976,108,3,0,5454
2976,43,1,15,36939.3
2976,106,1,0,2641
2977,44,3,5,126659.7
2978,38,1,0,40673
2979,97,2,15,60577.8
2979,39,1,15,28527.7
2979,98,3,0,13287
2980,101,1,15,2238.9
2981,84,2,0,27322
2982,85,2,10,8985.6
2982,84,2,15,23223.7
2982,48,2,5,40065.3
2983,56,3,0,105000
2984,74,2,5,45506.9
2984,78,2,5,67778.7
2985,69,2,5,1487.7
2985,31,2,15,16269
2986,95,2,15,17129.2
2986,86,2,15,39321
2987,59,1,5,26699.75
2987,7,2,15,22266.6
