Order_ID,Customer_ID,Order_Date,Order_Status,Payment_Mode
1416,790,25-01-2023,Delivered,Card
1417,610,21-04-2024,Delivered,COD
1418,414,21-02-2024,Delivered,COD
1419,25,09-11-2023,Delivered,COD
1420,284,03-10-2023,Delivered,Card
1421,449,21-04-2024,Delivered,Card
1422,301,22-11-2024,Delivered,Card
1423,68,04-01-2023,Delivered,COD
1424,7,28-03-2024,Delivered,COD
1425,137,20-08-2023,Cancelled,UPI
1426,164,31-10-2024,Delivered,COD
1427,83,03-04-2024,Delivered,COD
1428,650,07-11-2024,Delivered,Card
1429,420,30-06-2023,Delivered,UPI
1430,73,29-05-2023,Cancelled,UPI
1431,237,03-11-2023,Cancelled,UPI
1432,46,18-10-2024,Delivered,Card
1433,618,19-02-2024,Delivered,UPI
1434,800,05-08-2023,Delivered,UPI
1435,262,14-03-2024,Delivered,Card
1436,176,17-11-2023,Delivered,UPI
1437,166,08-10-2024,Delivered,COD
1438,657,25-03-2024,Cancelled,COD
1439,370,20-11-2023,Delivered,COD
1440,795,03-12-2023,Delivered,COD
1441,54,20-02-2023,Cancelled,COD
1442,690,29-11-2024,Cancelled,COD
1443,419,16-08-2024,Delivered,COD
1444,756,17-09-2023,Delivered,COD
1445,507,04-11-2024,Delivered,COD
1446,341,08-06-2023,Delivered,Card
1447,127,23-03-2024,Cancelled,Card
1448,409,02-10-2023,Cancelled,COD
1449,367,06-09-2023,Delivered,Card
1450,271,17-02-2023,Delivered,Card
1451,644,07-11-2023,Delivered,COD
1452,605,31-07-2023,Cancelled,COD
1453,379,25-02-2023,Delivered,Card
1454,73,17-08-2023,Delivered,COD
1455,248,19-02-2024,Delivered,COD
1456,785,15-05-2023,Delivered,COD
1457,43,19-10-2024,Delivered,COD
1458,377,26-02-2023,Delivered,Card
1459,41,19-11-2023,Cancelled,UPI
1460,170,07-04-2024,Cancelled,Card
1461,212,16-06-2023,Delivered,UPI
1462,493,10-05-2023,Delivered,UPI
1463,680,21-04-2023,Delivered,UPI
1464,39,21-09-2023,Delivered,Card
1465,369,10-02-2024,Delivered,Card
1466,757,11-11-2024,Cancelled,Card
1467,151,03-01-2024,Delivered,Card
1468,111,03-08-2023,Delivered,Card
1469,480,13-01-2024,Cancelled,UPI
1470,436,11-01-2024,Cancelled,Card
1471,47,22-05-2024,Delivered,UPI
1472,575,09-11-2023,Delivered,Card
1473,737,17-10-2024,Delivered,Card
1474,366,22-02-2024,Delivered,COD
1475,69,11-05-2023,Delivered,UPI
1476,299,27-11-2023,Delivered,Card
1477,296,14-02-2023,Cancelled,Card
1478,203,27-05-2023,Delivered,Card
1479,61,01-02-2023,Delivered,COD
1480,314,08-04-2024,Delivered,UPI
1481,161,05-04-2023,Delivered,Card
1482,331,29-08-2024,Delivered,Card
1483,528,08-03-2024,Delivered,Card
1484,338,22-09-2023,Delivered,COD
1485,606,20-01-2024,Delivered,Card
1486,304,04-09-2024,Delivered,UPI
1487,503,07-08-2024,Delivered,UPI
1488,650,18-07-2024,Delivered,UPI
1489,338,23-04-2023,Delivered,UPI
1490,550,21-06-2024,Delivered,Card
1491,639,02-12-2023,Delivered,COD
1492,275,23-05-2024,Cancelled,COD
1493,164,13-04-2024,Cancelled,COD
1494,443,03-09-2024,Delivered,Card
1495,319,29-04-2023,Delivered,COD
1496,589,08-03-2024,Delivered,UPI
1497,504,06-11-2023,Delivered,Card
1498,686,22-11-2023,Delivered,COD
1499,387,16-07-2023,Cancelled,UPI
1500,603,14-11-2023,Cancelled,UPI
1501,750,22-04-2024,Delivered,Card
1502,776,09-09-2023,Delivered,Card
1503,691,29-03-2024,Delivered,COD
1504,494,12-01-2024,Delivered,COD
1505,490,29-02-2024,Delivered,COD
1506,721,27-10-2024,Delivered,Card
1507,73,08-08-2023,Delivered,COD
1508,509,25-04-2023,Delivered,COD
1509,390,09-05-2023,Delivered,UPI
1510,619,22-03-2024,Delivered,UPI
1511,295,31-01-2024,Delivered,UPI
1512,369,13-10-2024,Delivered,COD
1513,796,20-01-2024,Delivered,Card
1514,694,10-01-2023,Delivered,UPI
1515,549,26-08-2023,Delivered,Card
1516,649,13-01-2023,Delivered,COD
1517,568,09-02-2024,Delivered,COD
1518,187,10-04-2024,Delivered,UPI
1519,770,29-10-2024,Cancelled,Card
1520,445,26-06-2024,Delivered,UPI
1521,570,12-02-2023,Delivered,COD
1522,363,08-09-2024,Delivered,Card
1523,123,31-08-2024,Delivered,UPI
1524,188,20-12-2023,Delivered,COD
1525,742,08-01-2024,Cancelled,UPI
1526,680,05-05-2023,Delivered,Card
1527,420,12-06-2023,Delivered,Card
1528,626,23-09-2023,Cancelled,Card
1529,252,13-11-2024,Delivered,Card
1530,619,20-11-2023,Delivered,Card
1531,549,29-10-2024,Delivered,UPI
1532,335,06-07-2024,Delivered,UPI
1533,92,29-01-2023,Delivered,UPI
1534,530,24-01-2024,Delivered,UPI
1535,63,27-01-2023,Delivered,COD
1536,662,18-04-2023,Delivered,COD
1537,512,03-11-2024,Delivered,UPI
1538,139,09-06-2023,Delivered,COD
1539,698,08-11-2023,Delivered,COD
1540,185,26-06-2024,Delivered,Card
1541,205,08-02-2023,Delivered,UPI
1542,772,14-04-2023,Cancelled,COD
1543,214,22-06-2024,Delivered,COD
1544,256,01-11-2023,Delivered,UPI
1545,135,07-06-2023,Delivered,Card
1546,573,04-02-2024,Delivered,UPI
1547,88,11-10-2024,Delivered,Card
1548,207,25-10-2023,Delivered,COD
1549,129,04-09-2023,Delivered,Card
1550,3,05-05-2023,Delivered,Card
1551,754,14-09-2024,Delivered,UPI
1552,121,04-04-2024,Delivered,COD
1553,385,18-08-2024,Delivered,UPI
1554,614,12-05-2024,Delivered,UPI
1555,38,07-09-2023,Delivered,COD
1556,341,02-08-2024,Delivered,UPI
1557,645,02-04-2024,Delivered,UPI
1558,714,05-07-2024,Delivered,Card
1559,21,04-09-2023,Delivered,UPI
1560,242,28-04-2023,Delivered,COD
1561,455,06-02-2023,Delivered,UPI
1562,621,07-06-2024,Delivered,Card
1563,303,18-06-2024,Delivered,UPI
1564,596,04-03-2024,Delivered,UPI
1565,595,08-02-2023,Delivered,UPI
1566,69,11-02-2024,Delivered,Card
1567,129,16-02-2023,Cancelled,COD
1568,196,22-08-2024,Delivered,COD
1569,140,08-01-2023,Delivered,Card
1570,444,10-01-2023,Cancelled,Card
1571,283,23-06-2023,Delivered,UPI
1572,312,19-02-2023,Delivered,COD
1573,746,24-04-2024,Delivered,Card
1574,535,19-11-2024,Delivered,COD
1575,665,26-02-2023,Delivered,UPI
1576,277,06-05-2024,Delivered,Card
1577,61,20-01-2023,Delivered,COD
1578,319,10-01-2024,Delivered,COD
1579,52,25-01-2024,Delivered,UPI
1580,153,05-10-2024,Delivered,Card
1581,749,14-09-2024,Delivered,COD
1582,311,07-07-2023,Delivered,UPI
1583,544,21-09-2024,Delivered,COD
1584,567,17-11-2024,Delivered,UPI
1585,389,03-06-2023,Delivered,COD
1586,548,03-12-2023,Delivered,COD
1587,622,09-06-2023,Delivered,UPI
1588,177,29-07-2023,Delivered,Card
1589,362,22-08-2024,Delivered,UPI
1590,314,26-03-2023,Cancelled,Card
1591,97,17-02-2024,Delivered,COD
1592,213,24-01-2024,Delivered,COD
1593,137,28-02-2023,Delivered,UPI
1594,6,02-06-2023,Delivered,UPI
1595,109,22-07-2024,Delivered,Card
1596,547,06-02-2024,Delivered,Card
1597,39,18-09-2023,Delivered,Card
1598,662,25-03-2023,Cancelled,UPI
1599,425,14-06-2023,Delivered,COD
1600,630,23-11-2023,Delivered,UPI
1601,261,12-01-2024,Delivered,COD
1602,426,26-03-2024,Cancelled,UPI
1603,87,25-07-2023,Delivered,UPI
1604,465,05-07-2024,Delivered,Card
1605,76,25-03-2024,Cancelled,COD
1606,471,19-07-2024,Delivered,UPI
1607,414,14-07-2023,Delivered,UPI
1608,726,29-01-2023,Delivered,COD
1609,457,22-05-2023,Delivered,UPI
1610,285,16-02-2023,Delivered,COD
1611,239,06-01-2023,Delivered,Card
1612,677,13-04-2023,Delivered,Card
1613,599,04-07-2023,Delivered,COD
1614,653,12-02-2023,Delivered,Card
1615,672,11-08-2023,Delivered,COD
1616,558,26-07-2024,Delivered,UPI
1617,372,06-12-2023,Delivered,UPI
1618,495,11-03-2023,Delivered,COD
1619,624,18-05-2023,Delivered,UPI
1620,45,10-10-2024,Delivered,Card
1621,401,06-12-2024,Delivered,UPI
1622,247,14-05-2023,Delivered,UPI
1623,616,16-09-2024,Delivered,COD
1624,597,14-06-2023,Delivered,Card
1625,450,11-11-2023,Delivered,UPI
1626,485,22-01-2024,Delivered,UPI
1627,646,23-05-2024,Delivered,COD
1628,620,02-06-2024,Delivered,COD
1629,18,11-07-2023,Delivered,Card
1630,606,04-11-2023,Cancelled,UPI
1631,662,07-01-2024,Delivered,COD
1632,758,03-04-2023,Delivered,COD
1633,289,18-01-2023,Delivered,COD
1634,414,05-07-2023,Delivered,Card
1635,721,07-09-2024,Cancelled,COD
1636,638,21-10-2023,Delivered,Card
1637,235,12-04-2023,Delivered,Card
1638,416,24-12-2023,Delivered,UPI
1639,499,16-09-2023,Delivered,UPI
1640,634,08-02-2024,Delivered,Card
1641,650,25-11-2024,Delivered,UPI
1642,115,29-07-2023,Delivered,UPI
1643,674,31-12-2023,Delivered,COD
1644,713,13-03-2023,Delivered,UPI
1645,234,25-11-2023,Delivered,Card
1646,540,01-01-2024,Delivered,UPI
1647,11,29-03-2023,Delivered,COD
1648,206,15-04-2024,Delivered,Card
1649,679,06-02-2024,Delivered,UPI
1650,247,08-03-2024,Delivered,Card
1651,559,14-11-2023,Delivered,UPI
1652,758,12-03-2023,Cancelled,COD
1653,127,26-04-2024,Delivered,UPI
1654,147,20-05-2023,Delivered,Card
1655,118,10-03-2024,Delivered,Card
1656,382,06-10-2024,Delivered,Card
1657,412,07-11-2023,Delivered,UPI
1658,664,09-06-2024,Delivered,UPI
1659,584,05-08-2023,Delivered,UPI
1660,363,26-11-2023,Cancelled,COD
1661,509,03-03-2024,Delivered,COD
1662,137,29-08-2023,Delivered,COD
1663,175,21-09-2023,Delivered,Card
1664,289,10-01-2023,Delivered,Card
1665,481,28-08-2024,Delivered,Card
1666,19,17-11-2023,Delivered,Card
1667,195,25-09-2024,Cancelled,Card
1668,330,28-02-2023,Cancelled,UPI
1669,175,24-11-2024,Delivered,Card
1670,449,07-04-2024,Delivered,UPI
1671,354,19-11-2023,Delivered,COD
1672,499,25-12-2023,Delivered,COD
1673,141,02-08-2023,Delivered,COD
1674,758,28-08-2023,Delivered,COD
1675,93,27-10-2023,Delivered,COD
1676,239,05-03-2023,Delivered,Card
1677,205,11-10-2023,Delivered,Card
1678,560,01-09-2023,Delivered,Card
1679,433,09-02-2023,Delivered,COD
1680,245,01-01-2023,Delivered,COD
1681,317,10-03-2024,Delivered,UPI
1682,295,07-05-2024,Delivered,Card
1683,640,12-08-2024,Delivered,COD
1684,282,23-09-2023,Delivered,COD
1685,17,23-10-2023,Delivered,COD
1686,71,29-07-2024,Delivered,UPI
1687,269,19-03-2023,Delivered,COD
1688,325,19-11-2023,Delivered,UPI
1689,794,19-08-2023,Delivered,UPI
1690,305,20-11-2023,Delivered,Card
1691,451,30-03-2023,Delivered,COD
1692,7,03-10-2024,Delivered,UPI
1693,314,18-03-2023,Delivered,COD
1694,103,05-08-2024,Delivered,Card
1695,193,29-03-2024,Delivered,Card
1696,753,17-01-2024,Delivered,UPI
1697,574,21-09-2024,Delivered,Card
1698,529,20-11-2023,Delivered,Card
1699,171,06-11-2024,Cancelled,Card
1700,537,04-10-2023,Delivered,COD
1701,251,05-08-2024,Delivered,COD
1702,765,15-06-2024,Delivered,UPI
1703,387,04-10-2023,Delivered,UPI
1704,207,02-06-2023,Delivered,Card
1705,541,30-04-2023,Delivered,Card
1706,629,26-03-2023,Delivered,UPI
1707,416,03-12-2024,Delivered,Card
1708,794,26-11-2023,Delivered,UPI
1709,380,27-12-2023,Delivered,COD
1710,144,03-08-2023,Cancelled,Card
1711,25,20-01-2023,Delivered,Card
1712,668,16-03-2024,Delivered,Card
1713,73,23-01-2024,Delivered,COD
1714,632,01-01-2023,Delivered,COD
1715,93,16-04-2023,Delivered,Card
1716,505,19-10-2024,Delivered,UPI
1717,598,13-09-2024,Delivered,COD
1718,336,06-05-2023,Delivered,Card
1719,425,26-08-2023,Cancelled,Card
1720,499,26-06-2023,Delivered,COD
1721,364,09-10-2024,Delivered,UPI
1722,630,09-06-2024,Delivered,Card
1723,745,20-11-2024,Cancelled,UPI
1724,199,16-12-2023,Delivered,UPI
1725,718,18-07-2023,Delivered,COD
1726,413,03-08-2024,Delivered,Card
1727,339,24-12-2024,Delivered,Card
1728,659,30-03-2023,Cancelled,UPI
1729,429,26-07-2024,Delivered,COD
1730,783,31-07-2023,Delivered,COD
1731,139,25-01-2023,Delivered,COD
1732,693,10-07-2024,Delivered,UPI
1733,542,15-09-2024,Delivered,UPI
1734,57,29-03-2023,Delivered,Card
1735,232,09-07-2023,Delivered,COD
1736,658,05-06-2023,Delivered,UPI
1737,435,25-11-2023,Cancelled,COD
1738,384,02-09-2024,Delivered,UPI
1739,560,09-08-2023,Delivered,Card
1740,194,25-03-2023,Delivered,COD
1741,736,23-02-2024,Delivered,UPI
1742,648,14-01-2024,Delivered,COD
1743,534,29-02-2024,Delivered,UPI
1744,518,14-04-2024,Delivered,UPI
1745,716,16-11-2023,Delivered,UPI
1746,751,01-11-2024,Delivered,COD
1747,185,27-08-2023,Delivered,UPI
1748,292,03-12-2024,Cancelled,Card
1749,335,21-05-2023,Delivered,COD
1750,732,22-07-2024,Delivered,Card
1751,116,26-01-2023,Delivered,Card
1752,49,26-04-2023,Cancelled,COD
1753,685,05-05-2024,Delivered,UPI
1754,82,09-05-2023,Delivered,Card
1755,333,22-05-2024,Delivered,COD
1756,557,26-02-2023,Delivered,UPI
1757,335,15-05-2023,Delivered,COD
1758,532,19-11-2023,Delivered,COD
1759,221,22-05-2024,Delivered,COD
1760,635,26-05-2023,Cancelled,UPI
1761,746,08-02-2023,Delivered,Card
1762,733,03-09-2024,Delivered,Card
1763,323,07-07-2023,Delivered,COD
1764,3,11-09-2024,Delivered,COD
1765,694,15-06-2023,Delivered,UPI
1766,206,06-09-2024,Delivered,COD
1767,40,05-06-2023,Delivered,COD
1768,59,11-05-2024,Delivered,COD
1769,574,09-10-2024,Delivered,Card
1770,644,10-07-2024,Delivered,COD
1771,507,07-08-2024,Delivered,Card
1772,572,18-09-2024,Delivered,UPI
1773,122,02-11-2024,Delivered,UPI
1774,479,18-07-2023,Delivered,Card
1775,619,24-11-2023,Delivered,Card
1776,96,25-08-2024,Delivered,Card
1777,414,14-12-2024,Delivered,Card
1778,235,03-07-2024,Delivered,COD
1779,62,11-06-2023,Delivered,Card
1780,256,05-12-2024,Delivered,Card
1781,561,14-04-2023,Delivered,Card
1782,348,14-05-2024,Delivered,COD
1783,671,06-09-2023,Delivered,COD
1784,124,17-07-2024,Cancelled,COD
1785,482,24-12-2024,Delivered,UPI
1786,317,15-09-2023,Delivered,COD
1787,504,19-10-2024,Delivered,Card
1788,719,27-07-2024,Delivered,COD
1789,48,28-12-2024,Delivered,COD
1790,409,25-02-2024,Delivered,Card
1791,136,18-11-2023,Delivered,COD
1792,201,27-10-2024,Delivered,UPI
1793,250,12-11-2023,Cancelled,COD
1794,314,01-07-2024,Delivered,UPI
1795,368,14-12-2024,Delivered,UPI
1796,429,20-12-2024,Delivered,UPI
1797,480,14-06-2023,Delivered,Card
1798,314,20-09-2023,Delivered,COD
1799,500,06-11-2023,Delivered,UPI
1800,721,24-09-2023,Delivered,UPI
1801,355,09-08-2023,Delivered,COD
1802,485,20-10-2024,Delivered,Card
1803,211,17-12-2023,Delivered,Card
1804,704,14-10-2023,Delivered,UPI
1805,44,29-11-2024,Delivered,Card
1806,541,07-08-2023,Cancelled,COD
1807,571,14-11-2023,Cancelled,Card
1808,583,21-10-2024,Delivered,COD
1809,92,25-02-2024,Delivered,UPI
1810,265,18-04-2024,Delivered,COD
1811,220,11-08-2023,Delivered,UPI
1812,442,28-05-2024,Cancelled,COD
1813,401,01-05-2024,Delivered,COD
1814,400,11-02-2024,Delivered,Card
1815,727,05-01-2023,Delivered,COD
1816,789,13-11-2023,Delivered,UPI
1817,576,16-03-2024,Delivered,COD
1818,490,13-03-2024,Delivered,UPI
1819,485,29-06-2024,Delivered,UPI
1820,757,20-04-2024,Delivered,COD
1821,470,03-09-2024,Delivered,Card
1822,574,25-09-2023,Delivered,COD
1823,682,09-03-2023,Delivered,COD
1824,445,18-10-2023,Delivered,Card
1825,269,07-12-2023,Delivered,UPI
1826,267,05-02-2023,Cancelled,COD
1827,54,19-04-2024,Cancelled,Card
1828,528,04-01-2024,Cancelled,Card
1829,520,07-02-2023,Delivered,UPI
1830,616,22-04-2024,Delivered,Card
1831,59,24-09-2023,Delivered,UPI
1832,40,16-06-2024,Delivered,COD
1833,237,31-12-2024,Cancelled,Card
1834,386,20-04-2024,Delivered,COD
1835,606,29-10-2024,Delivered,Card
1836,734,05-09-2023,Cancelled,Card
1837,716,19-04-2023,Delivered,COD
1838,650,07-07-2024,Delivered,Card
1839,300,13-10-2024,Delivered,COD
1840,395,01-09-2024,Delivered,COD
1841,207,10-08-2023,Delivered,UPI
1842,336,11-07-2024,Delivered,COD
1843,593,03-10-2023,Delivered,UPI
1844,730,05-04-2024,Delivered,COD
1845,514,17-05-2024,Delivered,Card
1846,178,30-05-2023,Delivered,COD
1847,396,29-11-2023,Delivered,Card
1848,371,28-03-2024,Delivered,UPI
1849,791,26-03-2024,Cancelled,Card
1850,658,29-01-2024,Delivered,COD
1851,318,21-05-2023,Delivered,Card
1852,736,24-06-2024,Delivered,UPI
1853,369,04-07-2024,Delivered,Card
1854,384,18-08-2024,Delivered,Card
1855,62,20-11-2023,Delivered,COD
1856,505,20-03-2023,Delivered,COD
1857,239,17-04-2023,Delivered,Card
1858,195,25-01-2023,Delivered,UPI
1859,678,08-12-2024,Cancelled,Card
1860,222,06-11-2024,Delivered,UPI
1861,61,21-12-2023,Cancelled,UPI
1862,129,13-01-2024,Delivered,UPI
1863,685,16-07-2024,Delivered,Card
1864,156,20-05-2023,Delivered,UPI
1865,378,13-12-2023,Delivered,Card
1866,622,10-09-2023,Delivered,UPI
1867,781,27-09-2023,Delivered,UPI
1868,790,01-10-2023,Delivered,Card
1869,586,02-09-2023,Delivered,COD
1870,437,11-07-2024,Delivered,COD
1871,207,03-03-2023,Delivered,Card
1872,388,01-11-2023,Delivered,Card
1873,480,21-04-2024,Delivered,COD
1874,791,26-08-2023,Delivered,COD
1875,340,03-02-2023,Delivered,COD
1876,340,01-10-2023,Delivered,Card
1877,204,06-03-2024,Delivered,UPI
1878,161,14-11-2024,Delivered,Card
1879,540,02-09-2024,Cancelled,COD
1880,392,25-06-2023,Delivered,UPI
1881,769,25-06-2024,Delivered,Card
1882,677,19-02-2023,Delivered,COD
1883,575,10-04-2024,Delivered,Card
1884,534,26-05-2024,Delivered,UPI
1885,70,22-11-2024,Delivered,COD
1886,405,08-02-2024,Delivered,Card
1887,608,04-07-2024,Delivered,UPI
1888,675,05-01-2023,Delivered,UPI
1889,591,09-04-2024,Delivered,Card
1890,517,14-08-2024,Delivered,UPI
1891,120,03-03-2024,Delivered,COD
1892,690,14-01-2023,Delivered,UPI
1893,688,03-07-2023,Delivered,Card
1894,217,10-08-2023,Delivered,COD
1895,56,15-02-2024,Delivered,UPI
1896,366,08-05-2024,Cancelled,UPI
1897,699,26-08-2023,Delivered,COD
1898,504,22-09-2023,Delivered,COD
1899,744,11-03-2023,Delivered,UPI
1900,767,24-08-2023,Delivered,COD
1901,455,08-05-2024,Delivered,Card
1902,104,27-04-2024,Delivered,UPI
1903,77,29-10-2023,Cancelled,Card
1904,230,04-05-2023,Delivered,UPI
1905,258,23-08-2024,Delivered,Card
1906,264,18-03-2024,Delivered,Card
1907,331,28-02-2024,Delivered,COD
1908,182,25-08-2024,Delivered,UPI
1909,768,06-10-2024,Delivered,COD
1910,550,25-03-2023,Delivered,COD
1911,688,02-05-2023,Delivered,UPI
1912,27,08-09-2023,Delivered,Card
1913,276,27-04-2023,Cancelled,UPI
1914,652,16-02-2023,Delivered,UPI
1915,299,04-09-2024,Delivered,UPI
1916,799,12-10-2024,Delivered,COD
1917,91,06-04-2023,Delivered,UPI
1918,480,29-07-2023,Cancelled,UPI
1919,573,30-06-2024,Delivered,UPI
1920,458,23-08-2024,Delivered,Card
1921,451,19-11-2024,Delivered,Card
1922,365,20-11-2024,Delivered,Card
1923,675,18-07-2024,Cancelled,Card
1924,351,05-09-2023,Delivered,COD
1925,655,30-10-2023,Delivered,COD
1926,400,26-12-2023,Delivered,UPI
1927,253,03-10-2023,Cancelled,COD
1928,781,01-12-2024,Delivered,Card
1929,459,18-05-2024,Delivered,UPI
1930,699,28-11-2023,Delivered,UPI
1931,499,03-02-2023,Delivered,Card
1932,508,10-02-2023,Delivered,Card
1933,304,28-01-2024,Delivered,Card
1934,501,25-12-2023,Delivered,COD
1935,598,04-05-2024,Delivered,UPI
1936,166,05-11-2023,Delivered,Card
1937,415,30-09-2024,Delivered,UPI
1938,462,21-11-2023,Delivered,UPI
1939,114,08-05-2024,Delivered,COD
1940,433,16-08-2024,Cancelled,UPI
1941,356,14-06-2023,Delivered,Card
1942,695,15-03-2023,Delivered,Card
1943,207,19-09-2024,Delivered,UPI
1944,768,04-02-2024,Delivered,UPI
1945,235,10-07-2023,Delivered,COD
1946,442,09-11-2023,Delivered,Card
1947,355,17-12-2024,Delivered,Card
1948,515,30-11-2024,Cancelled,UPI
1949,208,27-04-2024,Delivered,UPI
1950,709,07-06-2024,Delivered,UPI
1951,125,26-09-2023,Delivered,Card
1952,138,29-11-2023,Delivered,UPI
1953,339,22-06-2024,Delivered,COD
1954,537,26-01-2023,Delivered,COD
1955,68,22-09-2024,Delivered,UPI
1956,573,14-06-2023,Delivered,COD
1957,541,01-08-2024,Cancelled,COD
1958,383,29-08-2023,Delivered,COD
1959,19,17-03-2023,Delivered,COD
1960,683,15-12-2024,Delivered,COD
1961,450,05-10-2023,Delivered,Card
1962,74,08-10-2023,Delivered,UPI
1963,573,13-04-2023,Delivered,COD
1964,665,11-10-2024,Cancelled,UPI
1965,276,19-05-2023,Cancelled,COD
1966,48,26-06-2023,Delivered,Card
1967,211,22-01-2024,Delivered,Card
1968,651,09-06-2023,Delivered,COD
1969,622,08-12-2024,Delivered,COD
1970,695,22-05-2024,Delivered,COD
1971,540,28-08-2024,Delivered,Card
1972,709,04-01-2023,Delivered,Card
1973,191,24-08-2023,Delivered,UPI
1974,315,10-02-2024,Delivered,Card
1975,563,16-06-2024,Delivered,COD
1976,661,08-04-2023,Delivered,UPI
1977,780,29-04-2024,Cancelled,Card
1978,562,19-12-2024,Delivered,Card
1979,758,27-02-2024,Delivered,COD
1980,113,19-11-2023,Delivered,UPI
1981,170,27-04-2023,Delivered,Card
1982,468,18-10-2024,Delivered,Card
1983,678,28-11-2023,Delivered,COD
1984,14,11-09-2024,Delivered,UPI
1985,715,15-02-2024,Delivered,UPI
1986,288,18-08-2023,Delivered,UPI
1987,189,19-11-2024,Delivered,UPI
1988,155,30-03-2024,Delivered,COD
1989,567,05-01-2024,Delivered,Card
1990,694,17-11-2023,Cancelled,Card
1991,722,13-03-2023,Delivered,UPI
1992,471,14-02-2023,Delivered,UPI
1993,75,25-07-2024,Delivered,UPI
1994,277,06-08-2023,Delivered,Card
1995,645,26-05-2024,Cancelled,Card
1996,343,15-02-2024,Delivered,UPI
1997,425,09-05-2024,Delivered,COD
1998,571,17-02-2024,Delivered,Card
1999,511,14-04-2024,Delivered,Card
2000,182,21-11-2023,Delivered,UPI
2001,458,13-11-2024,Delivered,COD
2002,64,25-05-2024,Delivered,UPI
2003,260,20-06-2024,Delivered,UPI
2004,193,15-08-2024,Delivered,COD
2005,655,30-11-2024,Delivered,COD
2006,616,14-03-2024,Delivered,COD
2007,406,05-09-2024,Delivered,Card
2008,726,11-12-2023,Delivered,UPI
2009,754,02-10-2024,Delivered,Card
2010,721,22-06-2023,Delivered,COD
2011,93,06-07-2023,Delivered,Card
2012,430,25-02-2023,Delivered,COD
2013,654,22-09-2023,Delivered,COD
2014,434,05-09-2023,Delivered,UPI
2015,404,09-04-2023,Cancelled,UPI
2016,434,09-03-2024,Delivered,UPI
2017,112,22-06-2023,Delivered,Card
2018,375,21-12-2023,Delivered,UPI
2019,59,30-09-2024,Delivered,COD
2020,43,17-06-2023,Delivered,UPI
2021,207,16-10-2023,Delivered,Card
2022,780,07-07-2023,Delivered,UPI
2023,296,21-11-2024,Delivered,UPI
2024,118,27-01-2023,Delivered,UPI
2025,532,30-01-2024,Delivered,Card
2026,222,15-01-2024,Delivered,COD
2027,166,10-03-2023,Delivered,COD
2028,643,31-08-2024,Delivered,COD
2029,156,23-05-2024,Delivered,UPI
2030,184,24-09-2023,Delivered,UPI
2031,90,14-05-2023,Delivered,Card
2032,94,28-09-2023,Delivered,COD
2033,13,27-02-2023,Delivered,UPI
2034,742,10-04-2024,Delivered,UPI
2035,438,28-10-2024,Delivered,UPI
2036,538,23-02-2023,Delivered,Card
2037,587,26-07-2023,Delivered,COD
2038,150,05-05-2024,Delivered,Card
2039,660,15-05-2024,Delivered,COD
2040,8,28-03-2023,Delivered,COD
2041,29,13-09-2024,Delivered,UPI
2042,296,09-02-2023,Delivered,UPI
2043,721,08-01-2024,Delivered,UPI
2044,640,04-12-2024,Delivered,UPI
2045,340,05-05-2024,Delivered,UPI
2046,628,22-09-2023,Delivered,COD
2047,439,06-12-2023,Delivered,UPI
2048,144,05-12-2023,Delivered,UPI
2049,747,02-10-2024,Delivered,Card
2050,519,16-07-2023,Delivered,Card
2051,45,24-11-2024,Delivered,COD
2052,239,22-11-2024,Delivered,COD
2053,155,24-09-2023,Delivered,Card
2054,181,31-05-2024,Delivered,Card
2055,215,20-03-2024,Delivered,UPI
2056,88,08-11-2024,Delivered,UPI
2057,256,30-12-2023,Delivered,COD
2058,511,29-04-2023,Delivered,Card
2059,73,11-05-2024,Delivered,COD
2060,179,25-12-2023,Delivered,UPI
2061,212,14-05-2024,Delivered,COD
2062,234,17-12-2023,Delivered,COD
2063,465,17-07-2024,Cancelled,COD
2064,751,21-09-2023,Delivered,UPI
2065,223,23-11-2024,Delivered,COD
2066,631,04-10-2024,Delivered,UPI
2067,264,19-06-2024,Delivered,Card
2068,207,22-03-2023,Delivered,COD
2069,607,06-07-2024,Delivered,COD
2070,734,20-03-2023,Cancelled,UPI
2071,366,12-07-2023,Delivered,COD
2072,276,17-05-2024,Delivered,UPI
2073,380,11-11-2024,Delivered,COD
2074,743,08-12-2023,Delivered,Card
2075,309,31-05-2024,Delivered,Card
2076,631,08-02-2023,Delivered,Card
2077,268,18-12-2024,Delivered,COD
2078,785,25-07-2024,Delivered,COD
2079,64,04-08-2024,Delivered,Card
2080,350,19-11-2023,Delivered,Card
2081,494,16-09-2023,Delivered,UPI
2082,523,01-06-2024,Delivered,UPI
2083,98,11-10-2023,Delivered,Card
2084,71,04-02-2023,Delivered,Card
2085,364,19-02-2023,Delivered,COD
2086,570,26-09-2024,Delivered,Card
2087,763,16-05-2024,Delivered,UPI
2088,276,30-04-2023,Delivered,UPI
2089,50,22-10-2023,Delivered,UPI
2090,358,23-04-2024,Delivered,UPI
2091,728,25-03-2023,Delivered,UPI
2092,564,02-01-2023,Delivered,UPI
2093,783,17-04-2024,Delivered,Card
2094,485,10-12-2023,Delivered,UPI
2095,84,26-12-2024,Cancelled,UPI
2096,638,30-03-2024,Delivered,UPI
2097,584,05-03-2023,Delivered,UPI
